scenario_id,category,datasets_json,omega,K,N_min,method,ci_low,ci_high,ci_width,clipped,valid,runtime_ms,width_ratio_vs_sim,jaccard_vs_sim,overlap_vs_sim,endpoint_abs_err_vs_sim,center_abs_err_vs_sim
267,heterogeneity,"[[122, 139, 57]]",0.7367512714895368,1488,204,Established CI #1,255.0911831913799,342.4614483875675,87.37026519618757,False,True,0.24239998310804367,1.2662357274809792,0.5721695966749424,56.90881680862009,42.5526315789474,21.2763157894737
267,heterogeneity,"[[122, 139, 57]]",0.7367512714895368,1488,204,Established CI #2,245.0,312.0,67.0,False,True,1412.9437999799848,0.9710144927536232,0.9710144927536232,67.0,2.0,1.0
268,heterogeneity,"[[111, 136, 24]]",1.764765381417523,3145,223,Simulation (reference),655.0,1441.0,786.0,False,True,429.68169995583594,1.0,1.0,786.0,0.0,0.0
268,heterogeneity,"[[111, 136, 24]]",1.764765381417523,3145,223,ehp CI,655.0,1445.0,790.0,False,True,39.96750002261251,1.005089058524173,0.9949367088607595,786.0,4.0,2.0
268,heterogeneity,"[[111, 136, 24]]",1.764765381417523,3145,223,Established CI #1,430.66735101745445,840.3534823158791,409.68613129842464,False,True,0.20410004071891308,0.5212291746799296,0.18345787647517786,185.3534823158791,824.9791666666665,412.48958333333326
268,heterogeneity,"[[111, 136, 24]]",1.764765381417523,3145,223,Established CI #2,665.0,1415.0,750.0,False,True,2955.3053999552503,0.9541984732824428,0.9541984732824428,750.0,36.0,8.0
269,heterogeneity,"[[188, 109, 78]]",1.8926306852064472,1314,219,Simulation (reference),266.0,353.0,87.0,False,True,162.95239992905408,1.0,1.0,87.0,0.0,0.0
269,heterogeneity,"[[188, 109, 78]]",1.8926306852064472,1314,219,ehp CI,266.0,353.0,87.0,False,True,18.110500066541135,1.0,1.0,87.0,0.0,0.0
269,heterogeneity,"[[188, 109, 78]]",1.8926306852064472,1314,219,Established CI #1,252.93449731372306,312.5078103785847,59.57331306486162,False,True,0.18550001550465822,0.6847507248834669,0.46477366455045843,46.50781037858468,53.557692307692264,26.778846153846132
269,heterogeneity,"[[188, 109, 78]]",1.8926306852064472,1314,219,Established CI #2,267.0,352.0,85.0,False,True,1051.2314999941736,0.9770114942528736,0.9770114942528736,85.0,2.0,0.0
270,heterogeneity,"[[112, 43, 6]]",0.6437602851452544,4014,149,Simulation (reference),293.0,1532.0,1239.0,False,True,537.8892000298947,1.0,1.0,1239.0,0.0,0.0
270,heterogeneity,"[[112, 43, 6]]",0.6437602851452544,4014,149,ehp CI,309.0,1538.0,1229.0,False,True,21.728700026869774,0.9919289749798225,0.9823293172690764,1223.0,22.0,11.0
270,heterogeneity,"[[112, 43, 6]]",0.6437602851452544,4014,149,Established CI #1,262.06800481655944,1740.015328516774,1477.9473237002144,False,True,0.2864000853151083,1.1928549828088897,0.8383248713479302,1239.0,238.9473237002145,88.54166666666674
270,heterogeneity,"[[112, 43, 6]]",0.6437602851452544,4014,149,Established CI #2,333.0,1277.0,944.0,False,True,1610.4168999008834,0.7619047619047619,0.7619047619047619,944.0,295.0,107.5
271,heterogeneity,"[[115, 139, 89]]",1.090680458099465,1000,165,Simulation (reference),172.0,194.0,22.0,False,True,118.90610004775226,1.0,1.0,22.0,0.0,0.0
271,heterogeneity,"[[115, 139, 89]]",1.090680458099465,1000,165,ehp CI,171.0,194.0,23.0,False,True,15.918800025247037,1.0454545454545454,0.9565217391304348,22.0,1.0,0.5
271,heterogeneity,"[[115, 139, 89]]",1.090680458099465,1000,165,Established CI #1,169.95922100203688,192.49021720021028,22.530996198173398,False,True,0.2484999131411314,1.0241361908260636,0.8523108673785629,20.49021720021028,3.5505617977528345,1.7752808988764173
271,heterogeneity,"[[115, 139, 89]]",1.090680458099465,1000,165,Established CI #2,172.0,194.0,22.0,False,True,833.4844000637531,1.0,1.0,22.0,0.0,0.0
272,heterogeneity,"[[137, 177, 74]]",0.6198554810161864,1639,240,Simulation (reference),272.0,325.0,53.0,False,True,210.2567000547424,1.0,1.0,53.0,0.0,0.0
272,heterogeneity,"[[137, 177, 74]]",0.6198554810161864,1639,240,ehp CI,272.0,324.0,52.0,False,True,28.348100022412837,0.9811320754716981,0.9811320754716981,52.0,1.0,0.5
272,heterogeneity,"[[137, 177, 74]]",0.6198554810161864,1639,240,Established CI #1,292.97299345032144,373.2161957388677,80.24320228854629,False,True,0.19120005890727043,1.5140226846895526,0.3164217575644366,32.02700654967856,69.18918918918916,34.59459459459458
272,heterogeneity,"[[137, 177, 74]]",0.6198554810161864,1639,240,Established CI #2,273.0,323.0,50.0,False,True,1687.2196000767872,0.9433962264150944,0.9433962264150944,50.0,3.0,0.5
273,heterogeneity,"[[41, 87, 15]]",1.7629620700225141,1189,113,Simulation (reference),213.0,578.0,365.0,False,True,150.8290000492707,1.0,1.0,365.0,0.0,0.0
273,heterogeneity,"[[41, 87, 15]]",1.7629620700225141,1189,113,ehp CI,218.0,582.0,364.0,False,True,6.795699940994382,0.9972602739726028,0.975609756097561,360.0,9.0,4.5
273,heterogeneity,"[[41, 87, 15]]",1.7629620700225141,1189,113,Established CI #1,167.266279625043,378.8670537082903,211.6007740832473,False,True,0.23030000738799572,0.5797281481732803,0.40383110877010786,165.8670537082903,244.86666666666667,122.43333333333334
273,heterogeneity,"[[41, 87, 15]]",1.7629620700225141,1189,113,Established CI #2,223.0,557.0,334.0,False,True,428.1830999534577,0.915068493150685,0.915068493150685,334.0,31.0,5.5
274,heterogeneity,"[[132, 130, 72]]",1.870841635912616,1192,190,Simulation (reference),242.0,332.0,90.0,False,True,149.1806999547407,1.0,1.0,90.0,0.0,0.0
274,heterogeneity,"[[132, 130, 72]]",1.870841635912616,1192,190,ehp CI,244.0,333.0,89.0,False,True,19.687400083057582,0.9888888888888889,0.967032967032967,88.0,3.0,1.5
274,heterogeneity,"[[132, 130, 72]]",1.870841635912616,1192,190,Established CI #1,213.55173458704016,263.1427098574043,49.59097527036417,False,True,0.20020001102238894,0.5510108363373797,0.17849742065611565,21.142709857404327,97.30555555555551,48.65277777777777
274,heterogeneity,"[[132, 130, 72]]",1.870841635912616,1192,190,Established CI #2,245.0,332.0,87.0,False,True,1146.5052000712603,0.9666666666666667,0.9666666666666667,87.0,3.0,1.5
275,heterogeneity,"[[136, 143, 75]]",1.598908865267905,1297,204,Simulation (reference),257.0,343.0,86.0,False,True,160.87769996374846,1.0,1.0,86.0,0.0,0.0
275,heterogeneity,"[[136, 143, 75]]",1.598908865267905,1297,204,ehp CI,257.0,342.0,85.0,False,True,23.970299982465804,0.9883720930232558,0.9883720930232558,85.0,1.0,0.5
275,heterogeneity,"[[136, 143, 75]]",1.598908865267905,1297,204,Established CI #1,232.31873189657637,286.6212681034237,54.30253620684732,False,True,0.19700010307133198,0.6314248396145037,0.26762675031645605,29.621268103423688,81.05999999999995,40.52999999999997
275,heterogeneity,"[[136, 143, 75]]",1.598908865267905,1297,204,Established CI #2,258.0,341.0,83.0,False,True,1315.955700003542,0.9651162790697675,0.9651162790697675,83.0,3.0,0.5
276,heterogeneity,"[[139, 95, 82]]",0.9091332232624431,1000,152,Simulation (reference),154.0,169.0,15.0,False,True,118.0522000649944,1.0,1.0,15.0,0.0,0.0
276,heterogeneity,"[[139, 95, 82]]",0.9091332232624431,1000,152,ehp CI,154.0,169.0,15.0,False,True,14.989800052717328,1.0,1.0,15.0,0.0,0.0
276,heterogeneity,"[[139, 95, 82]]",0.9091332232624431,1000,152,Established CI #1,156.13013136859624,177.74791741189156,21.617786043295325,False,True,0.19759999122470617,1.4411857362196883,0.5419367268373304,12.869868631403762,10.878048780487802,5.439024390243901
276,heterogeneity,"[[139, 95, 82]]",0.9091332232624431,1000,152,Established CI #2,154.0,169.0,15.0,False,True,743.4798999456689,1.0,1.0,15.0,0.0,0.0
277,heterogeneity,"[[152, 29, 22]]",1.276484226954008,1002,159,Simulation (reference),177.0,286.0,109.0,False,True,130.94289996661246,1.0,1.0,109.0,0.0,0.0
277,heterogeneity,"[[152, 29, 22]]",1.276484226954008,1002,159,ehp CI,176.0,286.0,110.0,False,True,6.087200017645955,1.0091743119266054,0.990909090909091,109.0,1.0,0.5
277,heterogeneity,"[[152, 29, 22]]",1.276484226954008,1002,159,Established CI #1,254.53617731710486,490.0320045010769,235.49582718397207,False,True,0.24429999757558107,2.160512175999744,0.10051311760611652,31.46382268289514,281.56818181818176,140.78409090909088
277,heterogeneity,"[[152, 29, 22]]",1.276484226954008,1002,159,Established CI #2,178.0,280.0,102.0,False,True,275.5632000043988,0.9357798165137615,0.9357798165137615,102.0,7.0,2.5
278,heterogeneity,"[[90, 52, 43]]",0.9519849545638888,1000,99,Simulation (reference),101.0,120.0,19.0,False,True,153.34359998814762,1.0,1.0,19.0,0.0,0.0
278,heterogeneity,"[[90, 52, 43]]",0.9519849545638888,1000,99,ehp CI,101.0,121.0,20.0,False,True,11.584799969568849,1.0526315789473684,0.95,19.0,1.0,0.5
278,heterogeneity,"[[90, 52, 43]]",0.9519849545638888,1000,99,Established CI #1,103.4140299854661,131.05108629360367,27.637056308137574,False,True,0.314100063405931,1.4545819109546092,0.5519258056925614,16.5859700145339,13.465116279069775,6.732558139534888
278,heterogeneity,"[[90, 52, 43]]",0.9519849545638888,1000,99,Established CI #2,101.0,120.0,19.0,False,True,489.841099944897,1.0,1.0,19.0,0.0,0.0
279,heterogeneity,"[[64, 196, 39]]",0.6746801384885888,1609,221,Simulation (reference),256.0,339.0,83.0,False,True,222.5937000475824,1.0,1.0,83.0,0.0,0.0
279,heterogeneity,"[[64, 196, 39]]",0.6746801384885888,1609,221,ehp CI,257.0,340.0,83.0,False,True,14.360200031660497,1.0,0.9761904761904762,82.0,2.0,1.0
279,heterogeneity,"[[64, 196, 39]]",0.6746801384885888,1609,221,Established CI #1,338.13355764144546,528.5331090252213,190.39955138377582,False,True,0.34200004301965237,2.2939704985997085,0.003179218707237338,0.8664423585545364,271.66666666666674,135.83333333333337
279,heterogeneity,"[[64, 196, 39]]",0.6746801384885888,1609,221,Established CI #2,257.0,338.0,81.0,False,True,943.5628999490291,0.9759036144578314,0.9759036144578314,81.0,2.0,0.0
280,heterogeneity,"[[102, 152, 46]]",1.3351249339528573,1686,208,Simulation (reference),317.0,486.0,169.0,False,True,238.88700001407415,1.0,1.0,169.0,0.0,0.0
280,heterogeneity,"[[102, 152, 46]]",1.3351249339528573,1686,208,ehp CI,314.0,481.0,167.0,False,True,22.71119994111359,0.9881656804733728,0.9534883720930233,164.0,8.0,4.0
280,heterogeneity,"[[102, 152, 46]]",1.3351249339528573,1686,208,Established CI #1,286.005505132846,415.2553644323714,129.24985929952538,False,True,0.20510004833340645,0.7647920668610969,0.4912903452549398,98.25536443237138,101.73913043478262,50.86956521739131
280,heterogeneity,"[[102, 152, 46]]",1.3351249339528573,1686,208,Established CI #2,316.0,478.0,162.0,False,True,1450.9798000799492,0.9585798816568047,0.9470588235294117,161.0,9.0,4.5
281,heterogeneity,"[[83, 97, 45]]",1.8795052698264874,1000,135,Simulation (reference),180.0,277.0,97.0,False,True,126.62420002743602,1.0,1.0,97.0,0.0,0.0
281,heterogeneity,"[[83, 97, 45]]",1.8795052698264874,1000,135,ehp CI,180.0,277.0,97.0,False,True,10.274600004777312,1.0,1.0,97.0,0.0,0.0
281,heterogeneity,"[[83, 97, 45]]",1.8795052698264874,1000,135,Established CI #1,153.70432378270255,206.29567621729745,52.59135243459491,False,True,0.1849998952820897,0.5421788910782981,0.21327330385011806,26.295676217297455,97.0,48.5
281,heterogeneity,"[[83, 97, 45]]",1.8795052698264874,1000,135,Established CI #2,181.0,275.0,94.0,False,True,648.7864999799058,0.9690721649484536,0.9690721649484536,94.0,3.0,0.5
282,heterogeneity,"[[194, 173, 133]]",1.7648217038057616,1262,234,Simulation (reference),251.0,288.0,37.0,False,True,157.99949993379414,1.0,1.0,37.0,0.0,0.0
282,heterogeneity,"[[194, 173, 133]]",1.7648217038057616,1262,234,ehp CI,251.0,287.0,36.0,False,True,24.529100046493113,0.972972972972973,0.972972972972973,36.0,1.0,0.5
282,heterogeneity,"[[194, 173, 133]]",1.7648217038057616,1262,234,Established CI #1,241.333547689429,265.0160763707214,23.68252868129241,False,True,0.2948000328615308,0.6400683427376327,0.3003458732505031,14.016076370721407,32.650375939849596,16.325187969924798
282,heterogeneity,"[[194, 173, 133]]",1.7648217038057616,1262,234,Established CI #2,251.0,287.0,36.0,False,True,1511.2799999769777,0.972972972972973,0.972972972972973,36.0,1.0,0.5
283,heterogeneity,"[[165, 60, 22]]",1.1207138207625638,2250,203,Simulation (reference),350.0,701.0,351.0,False,True,288.7770999222994,1.0,1.0,351.0,0.0,0.0
283,heterogeneity,"[[165, 60, 22]]",1.1207138207625638,2250,203,ehp CI,356.0,707.0,351.0,False,True,16.716499929316342,1.0,0.9663865546218487,345.0,12.0,6.0
283,heterogeneity,"[[165, 60, 22]]",1.1207138207625638,2250,203,Established CI #1,381.90248099524536,768.6657008229366,386.7632198276913,False,True,0.2047999296337366,1.1018895151786077,0.7621773610246336,319.09751900475464,99.56818181818198,49.78409090909099
283,heterogeneity,"[[165, 60, 22]]",1.1207138207625638,2250,203,Established CI #2,361.0,692.0,331.0,False,True,1160.5556999566033,0.9430199430199431,0.9430199430199431,331.0,20.0,1.0
284,heterogeneity,"[[136, 58, 48]]",1.3162122587947631,1000,146,Simulation (reference),154.0,196.0,42.0,False,True,120.41460000909865,1.0,1.0,42.0,0.0,0.0
284,heterogeneity,"[[136, 58, 48]]",1.3162122587947631,1000,146,ehp CI,155.0,197.0,42.0,False,True,8.274100022390485,1.0,0.9534883720930233,41.0,2.0,1.0
284,heterogeneity,"[[136, 58, 48]]",1.3162122587947631,1000,146,Established CI #1,168.00819273924978,224.0334739274169,56.02528118816713,False,True,0.19950000569224358,1.3339352663849315,0.39969182864984093,27.99180726075022,42.041666666666686,21.020833333333343
284,heterogeneity,"[[136, 58, 48]]",1.3162122587947631,1000,146,Established CI #2,155.0,195.0,40.0,False,True,455.6216000346467,0.9523809523809523,0.9523809523809523,40.0,2.0,0.0
285,heterogeneity,"[[190, 114, 103]]",1.5583323527042796,1052,201,Simulation (reference),206.0,230.0,24.0,False,True,125.05230004899204,1.0,1.0,24.0,0.0,0.0
285,heterogeneity,"[[190, 114, 103]]",1.5583323527042796,1052,201,ehp CI,206.0,231.0,25.0,False,True,13.622800004668534,1.0416666666666667,0.96,24.0,1.0,0.5
285,heterogeneity,"[[190, 114, 103]]",1.5583323527042796,1052,201,Established CI #1,210.34596959110726,238.27538963219368,27.929420041086416,False,True,0.1876000314950943,1.1637258350452673,0.6089478897967653,19.654030408892737,12.621359223300942,6.310679611650471
285,heterogeneity,"[[190, 114, 103]]",1.5583323527042796,1052,201,Established CI #2,206.0,230.0,24.0,False,True,842.100500012748,1.0,1.0,24.0,0.0,0.0
286,heterogeneity,"[[183, 199, 106]]",1.9454631205438062,1718,276,Simulation (reference),363.0,468.0,105.0,False,True,217.34870004002005,1.0,1.0,105.0,0.0,0.0
286,heterogeneity,"[[183, 199, 106]]",1.9454631205438062,1718,276,ehp CI,362.0,469.0,107.0,False,True,36.337200086563826,1.019047619047619,0.9813084112149533,105.0,2.0,0.0
286,heterogeneity,"[[183, 199, 106]]",1.9454631205438062,1718,276,Established CI #1,315.00346132999505,373.3172933869861,58.31383205699103,False,True,0.1996000064536929,0.5553698291142003,0.06743481569370165,10.31729338698608,142.67924528301887,71.33962264150944
286,heterogeneity,"[[183, 199, 106]]",1.9454631205438062,1718,276,Established CI #2,363.0,468.0,105.0,False,True,2346.2514999555424,1.0,1.0,105.0,0.0,0.0
287,heterogeneity,"[[181, 193, 171]]",1.87195988302924,1022,203,Simulation (reference),203.0,210.0,7.0,False,True,121.34399998467416,1.0,1.0,7.0,0.0,0.0
287,heterogeneity,"[[181, 193, 171]]",1.87195988302924,1022,203,ehp CI,203.0,210.0,7.0,False,True,22.766700014472008,1.0,1.0,7.0,0.0,0.0
287,heterogeneity,"[[181, 193, 171]]",1.87195988302924,1022,203,Established CI #1,203.0,207.11957613062845,4.119576130628445,False,True,0.22909999825060368,0.5885108758040636,0.5885108758040636,4.119576130628445,2.8804238693715547,1.4402119346857774
287,heterogeneity,"[[181, 193, 171]]",1.87195988302924,1022,203,Established CI #2,203.0,209.0,6.0,False,True,1200.359300011769,0.8571428571428571,0.8571428571428571,6.0,1.0,0.5
288,heterogeneity,"[[158, 102, 18]]",1.235786532321499,4477,242,Simulation (reference),698.0,1707.0,1009.0,False,True,607.1595000103116,1.0,1.0,1009.0,0.0,0.0
288,heterogeneity,"[[158, 102, 18]]",1.235786532321499,4477,242,ehp CI,707.0,1716.0,1009.0,False,True,52.54780000541359,1.0,0.9823182711198428,1000.0,18.0,9.0
288,heterogeneity,"[[158, 102, 18]]",1.235786532321499,4477,242,Established CI #1,565.2081540271979,1312.56962375058,747.361469723382,False,True,0.20889996085315943,0.740695212808109,0.538250142456543,614.5696237505799,527.2222222222222,263.6111111111111
288,heterogeneity,"[[158, 102, 18]]",1.235786532321499,4477,242,Established CI #2,721.0,1663.0,942.0,False,True,3935.618699993938,0.933597621407334,0.933597621407334,942.0,67.0,10.5
289,heterogeneity,"[[141, 164, 85]]",0.7591143838588061,1361,220,Simulation (reference),242.0,283.0,41.0,False,True,166.3094999967143,1.0,1.0,41.0,0.0,0.0
289,heterogeneity,"[[141, 164, 85]]",0.7591143838588061,1361,220,ehp CI,242.0,283.0,41.0,False,True,27.297199936583638,1.0,1.0,41.0,0.0,0.0
289,heterogeneity,"[[141, 164, 85]]",0.7591143838588061,1361,220,Established CI #1,247.857916112895,299.3479662400462,51.49005012715122,False,True,0.19129994325339794,1.2558548811500299,0.6127869249976158,35.142083887105,22.205882352941217,11.102941176470608
289,heterogeneity,"[[141, 164, 85]]",0.7591143838588061,1361,220,Established CI #2,242.0,282.0,40.0,False,True,1416.3490999490023,0.975609756097561,0.975609756097561,40.0,1.0,0.5
290,heterogeneity,"[[105, 111, 45]]",0.8258535565869851,1295,171,Simulation (reference),213.0,291.0,78.0,False,True,157.9050999134779,1.0,1.0,78.0,0.0,0.0
290,heterogeneity,"[[105, 111, 45]]",0.8258535565869851,1295,171,ehp CI,212.0,290.0,78.0,False,True,17.042099963873625,1.0,0.9746835443037974,77.0,2.0,1.0
290,heterogeneity,"[[105, 111, 45]]",0.8258535565869851,1295,171,Established CI #1,215.0232639549403,303.3767360450597,88.35347209011942,False,True,0.562199973501265,1.1327368216681977,0.8406669610991427,75.97673604505971,14.400000000000006,7.199999999999989
290,heterogeneity,"[[105, 111, 45]]",0.8258535565869851,1295,171,Established CI #2,213.0,289.0,76.0,False,True,1074.5688999304548,0.9743589743589743,0.9743589743589743,76.0,2.0,1.0
291,heterogeneity,"[[195, 60, 25]]",1.4433133142575785,2340,230,Simulation (reference),422.0,837.0,415.0,False,True,299.80069992598146,1.0,1.0,415.0,0.0,0.0
291,heterogeneity,"[[195, 60, 25]]",1.4433133142575785,2340,230,ehp CI,423.0,840.0,417.0,False,True,17.122600111179054,1.0048192771084337,0.9904306220095693,414.0,4.0,2.0
291,heterogeneity,"[[195, 60, 25]]",1.4433133142575785,2340,230,Established CI #1,445.3357654163374,855.1642345836626,409.82846916732524,False,True,0.20340003538876772,0.9875384799212656,0.9041933828172867,391.6642345836626,41.5,20.75
291,heterogeneity,"[[195, 60, 25]]",1.4433133142575785,2340,230,Established CI #2,429.0,825.0,396.0,False,True,1179.5988000230864,0.9542168674698795,0.9542168674698795,396.0,19.0,2.5
292,heterogeneity,"[[172, 183, 63]]",0.8120750807977609,2499,292,Simulation (reference),399.0,535.0,136.0,False,True,331.37100003659725,1.0,1.0,136.0,0.0,0.0
292,heterogeneity,"[[172, 183, 63]]",0.8120750807977609,2499,292,ehp CI,404.0,540.0,136.0,False,True,46.594200073741376,1.0,0.9290780141843972,131.0,10.0,5.0
292,heterogeneity,"[[172, 183, 63]]",0.8120750807977609,2499,292,Established CI #1,420.4390579896549,579.7593547087579,159.320296719103,False,True,0.45780010987073183,1.1714727699934044,0.6337760067517799,114.56094201034512,66.19841269841277,33.09920634920638
